date,RZ_ID,Year,Month,LoS,buffer,ep_total,ep_mean,q50_anomaly_total,q75_anomaly_total,q90_anomaly_total,q50_deficit_total,Day
2030-01-01,36,2030,1,0,25.0,-5.7136055720000005,-1.9045351906666668,3.2730245769999993,-0.14492836249999996,-2.5062843047600016,0.0,1
2030-02-01,36,2030,2,0,25.0,-7.6450956984000005,-2.5483652328,-1.0875685728000004,-3.8382072552000004,-5.366163309000002,1.0875685728000004,1
2030-03-01,36,2030,3,0,25.0,-1.2826749128000003,-0.4275583042666668,2.7088265379999994,0.17398335639999973,-1.972139322800001,0.0,1
2030-04-01,36,2030,4,0,25.0,-2.4671696103999996,-0.8223898701333332,-2.7366089872,-5.0260140585999995,-7.709520325984002,2.7366089872,1
2030-05-01,36,2030,5,0,25.0,-0.3453786704000006,-0.11512622346666686,-3.1373924852,-6.347550096800001,-8.846991149072,3.1373924852,1
2030-06-01,36,2030,6,0,25.0,5.8409689151999995,1.9469896383999998,1.9622046635999992,-2.488122796800001,-6.0062959236000015,0.0,1
2030-07-01,36,2030,7,0,25.0,13.42000065024,4.47333355008,6.30671472864,1.8499964768399995,-0.6494105862239987,0.0,1
2030-08-01,36,2030,8,0,25.0,7.695752350399999,2.5652507834666665,3.5210438863999993,0.10536260479999981,-2.120233231600002,0.0,1
2030-09-01,36,2030,9,0,25.0,0.5679675984000008,0.18932253280000025,2.0409320868000007,-0.8221106639999991,-2.71984400688,0.0,1
2030-10-01,36,2030,10,0,25.0,-10.998142915999999,-3.6660476386666665,-5.813965302799999,-9.226368146599999,-11.557625631176002,5.813965302799999,1
2030-11-01,36,2030,11,0,25.0,-8.892972874,-2.9643242913333334,-0.04823610699999925,-3.5669811615999993,-5.476291848760001,0.04823610699999925,1
2030-12-01,36,2030,12,0,25.0,-14.346744298199999,-4.782248099399999,-4.6212462828,-7.832017726499998,-10.24875045648,4.6212462828,1
2031-01-01,36,2031,1,0,25.0,-9.1009664836,-3.0336554945333334,-0.11433633460000081,-3.5322892741,-5.893645216360001,0.11433633460000081,1
2031-02-01,36,2031,2,0,25.0,-4.0742113132,-1.3580704377333335,2.4833158124,-0.2673228700000001,-1.7952789238000015,0.0,1
2031-03-01,36,2031,3,0,25.0,-2.532095928,-0.844031976,1.4594055227999996,-1.0754376587999999,-3.2215603380000006,0.0,1
